Type,XIP,request_size,file_size,count,time (ns),Bandwidth (GB/s)
Quill,No_XIP,1024,4294967296,4194304,12969818712,0.331151
Quill,No_XIP,2048,4294967296,2097152,11780288371,0.364589
Quill,No_XIP,4096,4294967296,1048576,11132212175,0.385814
Quill,No_XIP,8192,4294967296,524288,10384684443,0.413587
Quill,No_XIP,16384,4294967296,262144,10178530637,0.421963
Quill,No_XIP,32768,4294967296,131072,10279835026,0.417805
Quill,No_XIP,65536,4294967296,65536,10041546321,0.427720
Quill,No_XIP,131072,4294967296,32768,10029871364,0.428218
Quill,No_XIP,262144,4294967296,16384,10009158018,0.429104
Quill,No_XIP,524288,4294967296,8192,9666767522,0.444302
Quill,No_XIP,1048576,4294967296,4096,10278902787,0.417843
Quill,No_XIP,512,4294967296,8388608,16521833487,0.259957
Quill,No_XIP,1024,4294967296,4194304,13085013813,0.328236
Quill,No_XIP,2048,4294967296,2097152,12271808723,0.349986
Quill,No_XIP,4096,4294967296,1048576,11184885947,0.383997
Quill,No_XIP,8192,4294967296,524288,10483229947,0.409699
Quill,No_XIP,16384,4294967296,262144,10527878819,0.407961
Quill,No_XIP,32768,4294967296,131072,10402001380,0.412898
Quill,No_XIP,65536,4294967296,65536,10230263671,0.419830
Quill,No_XIP,131072,4294967296,32768,9747819917,0.440608
Quill,No_XIP,262144,4294967296,16384,10288624160,0.417448
Quill,No_XIP,524288,4294967296,8192,9967985798,0.430876
Quill,No_XIP,1048576,4294967296,4096,9938637409,0.432149
Quill,No_XIP,512,4294967296,8388608,17239347470,0.249137
Quill,No_XIP,1024,4294967296,4194304,13381668751,0.320959
Quill,No_XIP,2048,4294967296,2097152,11997944372,0.357975
Quill,No_XIP,4096,4294967296,1048576,10941569976,0.392537
Quill,No_XIP,8192,4294967296,524288,10321287529,0.416127
Quill,No_XIP,16384,4294967296,262144,9835208247,0.436693
Quill,No_XIP,32768,4294967296,131072,10151251853,0.423097
Quill,No_XIP,65536,4294967296,65536,9811016971,0.437770
Quill,No_XIP,131072,4294967296,32768,9466048097,0.453723
Quill,No_XIP,262144,4294967296,16384,9628696931,0.446059
Quill,No_XIP,524288,4294967296,8192,9428290850,0.455540
Quill,No_XIP,1048576,4294967296,4096,9565964901,0.448984
Quill,No_XIP,512,4294967296,8388608,17091126029,0.251298
Quill,No_XIP,1024,4294967296,4194304,13446574373,0.319410
Quill,No_XIP,2048,4294967296,2097152,11742467109,0.365764
Quill,No_XIP,4096,4294967296,1048576,10707241336,0.401127
Quill,No_XIP,8192,4294967296,524288,10338586897,0.415431
Quill,No_XIP,16384,4294967296,262144,9877264524,0.434834
Quill,No_XIP,32768,4294967296,131072,10095142694,0.425449
Quill,No_XIP,65536,4294967296,65536,10279835269,0.417805
Quill,No_XIP,131072,4294967296,32768,9936348698,0.432248
Quill,No_XIP,262144,4294967296,16384,10020887576,0.428601
Quill,No_XIP,524288,4294967296,8192,9982819186,0.430236
Quill,No_XIP,1048576,4294967296,4096,10313085084,0.416458
Quill,No_XIP,512,4294967296,8388608,17129650222,0.250733
Quill,No_XIP,1024,4294967296,4194304,13417829888,0.320094
Quill,No_XIP,2048,4294967296,2097152,11564131500,0.371404
Quill,No_XIP,4096,4294967296,1048576,10424535243,0.412006
Quill,No_XIP,8192,4294967296,524288,10137251601,0.423682
Quill,No_XIP,16384,4294967296,262144,9760940523,0.440016
Quill,No_XIP,32768,4294967296,131072,9880430760,0.434694
Quill,No_XIP,65536,4294967296,65536,9521590775,0.451077
Quill,No_XIP,131072,4294967296,32768,9710427521,0.442305
Quill,No_XIP,262144,4294967296,16384,9380412188,0.457866
Quill,No_XIP,524288,4294967296,8192,9689816019,0.443245
Quill,No_XIP,1048576,4294967296,4096,10105299597,0.425021
Quill,No_XIP,512,4294967296,8388608,16591493755,0.258866
Quill,No_XIP,1024,4294967296,4194304,13483590694,0.318533
Quill,No_XIP,2048,4294967296,2097152,11482970202,0.374029
Quill,No_XIP,4096,4294967296,1048576,11132906852,0.385790
Quill,No_XIP,8192,4294967296,524288,10341332187,0.415321
Quill,No_XIP,16384,4294967296,262144,10192916449,0.421368
Quill,No_XIP,32768,4294967296,131072,9675028477,0.443923
Quill,No_XIP,65536,4294967296,65536,9730702906,0.441383
Quill,No_XIP,131072,4294967296,32768,9546851424,0.449883
Quill,No_XIP,262144,4294967296,16384,9579571724,0.448346
Quill,No_XIP,524288,4294967296,8192,9340771032,0.459809
Quill,No_XIP,1048576,4294967296,4096,10565386880,0.406513
Quill,No_XIP,512,4294967296,8388608,16245832415,0.264373
Quill,No_XIP,1024,4294967296,4194304,12731714223,0.337344
Quill,No_XIP,2048,4294967296,2097152,11741768796,0.365785
Quill,No_XIP,4096,4294967296,1048576,11004507458,0.390292
Quill,No_XIP,8192,4294967296,524288,10321428564,0.416121
Quill,No_XIP,16384,4294967296,262144,10369109876,0.414208
Quill,No_XIP,32768,4294967296,131072,10400082880,0.412974
Quill,No_XIP,65536,4294967296,65536,10158500647,0.422795
Quill,No_XIP,131072,4294967296,32768,10191182779,0.421440
Quill,No_XIP,262144,4294967296,16384,10162685516,0.422621
Quill,No_XIP,524288,4294967296,8192,10043939771,0.427618
Quill,No_XIP,1048576,4294967296,4096,9809823690,0.437823
Quill,No_XIP,512,4294967296,8388608,17003503994,0.252593
Quill,No_XIP,1024,4294967296,4194304,13813342338,0.310929
Quill,No_XIP,2048,4294967296,2097152,10897432411,0.394127
Quill,No_XIP,4096,4294967296,1048576,10298887426,0.417032
Quill,No_XIP,8192,4294967296,524288,10579940729,0.405954
Quill,No_XIP,16384,4294967296,262144,10341825468,0.415301
Quill,No_XIP,32768,4294967296,131072,10279709972,0.417810
Quill,No_XIP,65536,4294967296,65536,10361462373,0.414514
Quill,No_XIP,131072,4294967296,32768,9965409540,0.430988
Quill,No_XIP,262144,4294967296,16384,10456266484,0.410755
Quill,No_XIP,524288,4294967296,8192,10304954846,0.416787
Quill,No_XIP,1048576,4294967296,4096,10672502877,0.402433
Posix,XIP,512,4294967296,8388608,5062612069,0.848370
Posix,XIP,1024,4294967296,4194304,2905992515,1.477969
Posix,XIP,2048,4294967296,2097152,1767887422,2.429435
Posix,XIP,4096,4294967296,1048576,1195208507,3.593488
Posix,XIP,8192,4294967296,524288,1057359325,4.061975
Posix,XIP,16384,4294967296,262144,1027795769,4.178814
Posix,XIP,32768,4294967296,131072,1227562099,3.498778
Posix,XIP,65536,4294967296,65536,1238121334,3.468939
Posix,XIP,131072,4294967296,32768,1222219553,3.514072
Posix,XIP,262144,4294967296,16384,1231441829,3.487755
Posix,XIP,524288,4294967296,8192,1238546422,3.467748
Posix,XIP,1048576,4294967296,4096,1234636337,3.478731
Posix,XIP,512,4294967296,8388608,5025363430,0.854658
Posix,XIP,1024,4294967296,4194304,2884739211,1.488858
Posix,XIP,2048,4294967296,2097152,1757643575,2.443594
Posix,XIP,4096,4294967296,1048576,1190813506,3.606751
Posix,XIP,8192,4294967296,524288,1055687419,4.068408
Posix,XIP,16384,4294967296,262144,1031395755,4.164228
Posix,XIP,32768,4294967296,131072,1244291942,3.451736
Posix,XIP,65536,4294967296,65536,1237909190,3.469533
Posix,XIP,131072,4294967296,32768,1219964963,3.520566
Posix,XIP,262144,4294967296,16384,1232603869,3.484467
Posix,XIP,524288,4294967296,8192,1238002392,3.469272
Posix,XIP,1048576,4294967296,4096,1234603647,3.478823
Posix,XIP,512,4294967296,8388608,5032651234,0.853420
Posix,XIP,1024,4294967296,4194304,2890249109,1.486020
Posix,XIP,2048,4294967296,2097152,1761281240,2.438547
Posix,XIP,4096,4294967296,1048576,1192229891,3.602466
Posix,XIP,8192,4294967296,524288,1055317542,4.069834
Posix,XIP,16384,4294967296,262144,1022513216,4.200403
Posix,XIP,32768,4294967296,131072,1232934069,3.483534
Posix,XIP,65536,4294967296,65536,1232856629,3.483752
Posix,XIP,131072,4294967296,32768,1216724899,3.529941
Posix,XIP,262144,4294967296,16384,1228201889,3.496955
Posix,XIP,524288,4294967296,8192,1236172786,3.474407
Posix,XIP,1048576,4294967296,4096,1232380439,3.485099
Posix,XIP,512,4294967296,8388608,5067402767,0.847568
Posix,XIP,1024,4294967296,4194304,2907804035,1.477048
Posix,XIP,2048,4294967296,2097152,1768037013,2.429229
Posix,XIP,4096,4294967296,1048576,1196887480,3.588447
Posix,XIP,8192,4294967296,524288,1057685295,4.060723
Posix,XIP,16384,4294967296,262144,1017479529,4.221183
Posix,XIP,32768,4294967296,131072,1235012957,3.477670
Posix,XIP,65536,4294967296,65536,1239181845,3.465970
Posix,XIP,131072,4294967296,32768,1224105030,3.508659
Posix,XIP,262144,4294967296,16384,1233447472,3.482084
Posix,XIP,524288,4294967296,8192,1238843568,3.466917
Posix,XIP,1048576,4294967296,4096,1234680322,3.478607
Posix,XIP,512,4294967296,8388608,5152036151,0.833645
Posix,XIP,1024,4294967296,4194304,2945942046,1.457927
Posix,XIP,2048,4294967296,2097152,1789368578,2.400270
Posix,XIP,4096,4294967296,1048576,1205823061,3.561855
Posix,XIP,8192,4294967296,524288,1062634611,4.041810
Posix,XIP,16384,4294967296,262144,1017870738,4.219561
Posix,XIP,32768,4294967296,131072,1248199286,3.440931
Posix,XIP,65536,4294967296,65536,1237724990,3.470050
Posix,XIP,131072,4294967296,32768,1221187210,3.517042
Posix,XIP,262144,4294967296,16384,1237158916,3.471638
Posix,XIP,524288,4294967296,8192,1239762172,3.464348
Posix,XIP,1048576,4294967296,4096,1235576822,3.476083
Posix,XIP,512,4294967296,8388608,5085168225,0.844607
Posix,XIP,1024,4294967296,4194304,2916211239,1.472790
Posix,XIP,2048,4294967296,2097152,1773892439,2.421211
Posix,XIP,4096,4294967296,1048576,1199454448,3.580767
Posix,XIP,8192,4294967296,524288,1059294161,4.054556
Posix,XIP,16384,4294967296,262144,1018562385,4.216695
Posix,XIP,32768,4294967296,131072,1242211937,3.457516
Posix,XIP,65536,4294967296,65536,1236035769,3.474792
Posix,XIP,131072,4294967296,32768,1221642161,3.515733
Posix,XIP,262144,4294967296,16384,1233022331,3.483284
Posix,XIP,524288,4294967296,8192,1238779861,3.467095
Posix,XIP,1048576,4294967296,4096,1235193792,3.477161
Posix,XIP,512,4294967296,8388608,5060330616,0.848752
Posix,XIP,1024,4294967296,4194304,2904706188,1.478624
Posix,XIP,2048,4294967296,2097152,1767438595,2.430052
Posix,XIP,4096,4294967296,1048576,1195720703,3.591949
Posix,XIP,8192,4294967296,524288,1059910275,4.052199
Posix,XIP,16384,4294967296,262144,1018566930,4.216677
Posix,XIP,32768,4294967296,131072,1236531847,3.473398
Posix,XIP,65536,4294967296,65536,1235238189,3.477036
Posix,XIP,131072,4294967296,32768,1220288154,3.519634
Posix,XIP,262144,4294967296,16384,1229538920,3.493153
Posix,XIP,524288,4294967296,8192,1237930636,3.469473
Posix,XIP,1048576,4294967296,4096,1234287351,3.479714
Posix,XIP,512,4294967296,8388608,5128576945,0.837458
Posix,XIP,1024,4294967296,4194304,2941207784,1.460273
Posix,XIP,2048,4294967296,2097152,1781614847,2.410716
Posix,XIP,4096,4294967296,1048576,1204755013,3.565013
Posix,XIP,8192,4294967296,524288,1067760299,4.022408
Posix,XIP,16384,4294967296,262144,1030500624,4.167845
Posix,XIP,32768,4294967296,131072,1238584843,3.467641
Posix,XIP,65536,4294967296,65536,1238097672,3.469005
Posix,XIP,131072,4294967296,32768,1223702878,3.509812
Posix,XIP,262144,4294967296,16384,1233952851,3.480658
Posix,XIP,524288,4294967296,8192,1239372891,3.465436
Posix,XIP,1048576,4294967296,4096,1234922764,3.477924
Posix,XIP,512,4294967296,8388608,5033989432,0.853194
Posix,XIP,1024,4294967296,4194304,2894550855,1.483811
Posix,XIP,2048,4294967296,2097152,1761833826,2.437782
Posix,XIP,4096,4294967296,1048576,1192532142,3.601553
Posix,XIP,8192,4294967296,524288,1056461837,4.065426
Posix,XIP,16384,4294967296,262144,1036262712,4.144670
Posix,XIP,32768,4294967296,131072,1238705825,3.467302
Posix,XIP,65536,4294967296,65536,1238428144,3.468080
Posix,XIP,131072,4294967296,32768,1224740350,3.506839
Posix,XIP,262144,4294967296,16384,1235993233,3.474912
Posix,XIP,524288,4294967296,8192,1239311825,3.465607
Posix,XIP,1048576,4294967296,4096,1235436888,3.476476
Posix,XIP,512,4294967296,8388608,5051317687,0.850267
Posix,XIP,1024,4294967296,4194304,2898695772,1.481690
Posix,XIP,2048,4294967296,2097152,1763770534,2.435105
Posix,XIP,4096,4294967296,1048576,1192874259,3.600520
Posix,XIP,8192,4294967296,524288,1055616364,4.068682
Posix,XIP,16384,4294967296,262144,1041348911,4.124427
Posix,XIP,32768,4294967296,131072,1231175486,3.488509
Posix,XIP,65536,4294967296,65536,1236006932,3.474873
Posix,XIP,131072,4294967296,32768,1220639168,3.518622
Posix,XIP,262144,4294967296,16384,1233861120,3.480916
Posix,XIP,524288,4294967296,8192,1236681976,3.472976
Posix,XIP,1048576,4294967296,4096,1233419601,3.482162
Quill,XIP,512,4294967296,8388608,10842875716,0.396110
Quill,XIP,1024,4294967296,4194304,4982299841,0.862045
Quill,XIP,2048,4294967296,2097152,3107997456,1.381908
Quill,XIP,4096,4294967296,1048576,1843504619,2.329784
Quill,XIP,8192,4294967296,524288,1194464988,3.595725
Quill,XIP,16384,4294967296,262144,934576451,4.595630
Quill,XIP,32768,4294967296,131072,825336272,5.203900
Quill,XIP,65536,4294967296,65536,743322800,5.778065
Quill,XIP,131072,4294967296,32768,729074359,5.890987
Quill,XIP,262144,4294967296,16384,735012643,5.843392
Quill,XIP,524288,4294967296,8192,714860831,6.008117
Quill,XIP,1048576,4294967296,4096,758167316,5.664933
Quill,XIP,512,4294967296,8388608,10816470027,0.397077
Quill,XIP,1024,4294967296,4194304,4973395301,0.863589
Quill,XIP,2048,4294967296,2097152,3103053851,1.384110
Quill,XIP,4096,4294967296,1048576,1840994337,2.332961
Quill,XIP,8192,4294967296,524288,1192235906,3.602448
Quill,XIP,16384,4294967296,262144,932259424,4.607052
Quill,XIP,32768,4294967296,131072,823123592,5.217889
Quill,XIP,65536,4294967296,65536,742130873,5.787345
Quill,XIP,131072,4294967296,32768,726481676,5.912010
Quill,XIP,262144,4294967296,16384,735939032,5.836037
Quill,XIP,524288,4294967296,8192,713540088,6.019238
Quill,XIP,1048576,4294967296,4096,755884647,5.682041
Quill,XIP,512,4294967296,8388608,10842284515,0.396131
Quill,XIP,1024,4294967296,4194304,4974533549,0.863391
Quill,XIP,2048,4294967296,2097152,3103081104,1.384098
Quill,XIP,4096,4294967296,1048576,1841438783,2.332398
Quill,XIP,8192,4294967296,524288,1192118018,3.602804
Quill,XIP,16384,4294967296,262144,939348843,4.572281
Quill,XIP,32768,4294967296,131072,823526699,5.215335
Quill,XIP,65536,4294967296,65536,742491644,5.784533
Quill,XIP,131072,4294967296,32768,728031274,5.899427
Quill,XIP,262144,4294967296,16384,732426382,5.864026
Quill,XIP,524288,4294967296,8192,708313831,6.063650
Quill,XIP,1048576,4294967296,4096,760503380,5.647532
Quill,XIP,512,4294967296,8388608,10843941054,0.396071
Quill,XIP,1024,4294967296,4194304,4980490979,0.862358
Quill,XIP,2048,4294967296,2097152,3106654946,1.382505
Quill,XIP,4096,4294967296,1048576,1842888256,2.330563
Quill,XIP,8192,4294967296,524288,1192559747,3.601469
Quill,XIP,16384,4294967296,262144,932335258,4.606677
Quill,XIP,32768,4294967296,131072,822323614,5.222965
Quill,XIP,65536,4294967296,65536,742227335,5.786593
Quill,XIP,131072,4294967296,32768,728395043,5.896481
Quill,XIP,262144,4294967296,16384,734808383,5.845017
Quill,XIP,524288,4294967296,8192,710753088,6.042840
Quill,XIP,1048576,4294967296,4096,759603687,5.654221
Quill,XIP,512,4294967296,8388608,10844121810,0.396064
Quill,XIP,1024,4294967296,4194304,4971581447,0.863904
Quill,XIP,2048,4294967296,2097152,3102874872,1.384190
Quill,XIP,4096,4294967296,1048576,1841461035,2.332369
Quill,XIP,8192,4294967296,524288,1191729962,3.603977
Quill,XIP,16384,4294967296,262144,942478542,4.557098
Quill,XIP,32768,4294967296,131072,824361512,5.210053
Quill,XIP,65536,4294967296,65536,742970848,5.780802
Quill,XIP,131072,4294967296,32768,723104771,5.939620
Quill,XIP,262144,4294967296,16384,736499806,5.831593
Quill,XIP,524288,4294967296,8192,712987132,6.023906
Quill,XIP,1048576,4294967296,4096,759892430,5.652073
Quill,XIP,512,4294967296,8388608,10823850208,0.396806
Quill,XIP,1024,4294967296,4194304,4974887011,0.863330
Quill,XIP,2048,4294967296,2097152,3102953657,1.384155
Quill,XIP,4096,4294967296,1048576,1841177476,2.332729
Quill,XIP,8192,4294967296,524288,1191942941,3.603333
Quill,XIP,16384,4294967296,262144,937471976,4.581435
Quill,XIP,32768,4294967296,131072,822142243,5.224117
Quill,XIP,65536,4294967296,65536,741010367,5.796096
Quill,XIP,131072,4294967296,32768,726717303,5.910094
Quill,XIP,262144,4294967296,16384,733674614,5.854049
Quill,XIP,524288,4294967296,8192,714712114,6.009367
Quill,XIP,1048576,4294967296,4096,760361840,5.648583
Quill,XIP,512,4294967296,8388608,10875264169,0.394930
Quill,XIP,1024,4294967296,4194304,4992064453,0.860359
Quill,XIP,2048,4294967296,2097152,3112182982,1.380050
Quill,XIP,4096,4294967296,1048576,1845666430,2.327055
Quill,XIP,8192,4294967296,524288,1194405972,3.595902
Quill,XIP,16384,4294967296,262144,932370333,4.606504
Quill,XIP,32768,4294967296,131072,825074815,5.205549
Quill,XIP,65536,4294967296,65536,743653386,5.775496
Quill,XIP,131072,4294967296,32768,728991355,5.891657
Quill,XIP,262144,4294967296,16384,731921198,5.868073
Quill,XIP,524288,4294967296,8192,709402538,6.054344
Quill,XIP,1048576,4294967296,4096,758778500,5.660370
Quill,XIP,512,4294967296,8388608,10825937205,0.396729
Quill,XIP,1024,4294967296,4194304,4975082129,0.863296
Quill,XIP,2048,4294967296,2097152,3103070213,1.384103
Quill,XIP,4096,4294967296,1048576,1841167740,2.332741
Quill,XIP,8192,4294967296,524288,1192680217,3.601106
Quill,XIP,16384,4294967296,262144,937250675,4.582517
Quill,XIP,32768,4294967296,131072,823610864,5.214802
Quill,XIP,65536,4294967296,65536,742431468,5.785002
Quill,XIP,131072,4294967296,32768,726613913,5.910935
Quill,XIP,262144,4294967296,16384,733032891,5.859174
Quill,XIP,524288,4294967296,8192,713657001,6.018251
Quill,XIP,1048576,4294967296,4096,760043118,5.650952
Quill,XIP,512,4294967296,8388608,10833269872,0.396461
Quill,XIP,1024,4294967296,4194304,4975325066,0.863254
Quill,XIP,2048,4294967296,2097152,3102993043,1.384137
Quill,XIP,4096,4294967296,1048576,1841091329,2.332838
Quill,XIP,8192,4294967296,524288,1192075357,3.602933
Quill,XIP,16384,4294967296,262144,934508630,4.595963
Quill,XIP,32768,4294967296,131072,823366877,5.216347
Quill,XIP,65536,4294967296,65536,742533789,5.784205
Quill,XIP,131072,4294967296,32768,733103979,5.858606
Quill,XIP,262144,4294967296,16384,732983264,5.859571
Quill,XIP,524288,4294967296,8192,707338012,6.072015
Quill,XIP,1048576,4294967296,4096,759282682,5.656612
Quill,XIP,512,4294967296,8388608,10858161038,0.395552
Quill,XIP,1024,4294967296,4194304,4996966797,0.859515
Quill,XIP,2048,4294967296,2097152,3115292493,1.378672
Quill,XIP,4096,4294967296,1048576,1846609793,2.325866
Quill,XIP,8192,4294967296,524288,1194404675,3.595906
Quill,XIP,16384,4294967296,262144,932481071,4.605957
Quill,XIP,32768,4294967296,131072,825501921,5.202856
Quill,XIP,65536,4294967296,65536,744513768,5.768822
Quill,XIP,131072,4294967296,32768,725348485,5.921247
Quill,XIP,262144,4294967296,16384,738350544,5.816976
Quill,XIP,524288,4294967296,8192,713373326,6.020645
Quill,XIP,1048576,4294967296,4096,759874743,5.652204
